gender,age,education_years,income_level,financial_literacy,numerical_reasoning,risk_preference,social_capital,consistency_score,response_time,answer_changes,session_duration,mobile_usage_score,skipped_questions,expenses,psychometric_score,credit_score,repayment_status
Female,37,7,94450,82,71,37,34,28,223.68880928039707,4,21.184995174958374,78,1,70468,59.35,650,1
Male,46,6,33695,28,93,62,38,70,67.15932424684544,4,23.83591836021919,87,4,14437,55.15,576,0
Female,39,8,56227,63,82,11,54,56,151.4367792891166,4,13.321411791664215,68,0,56977,67.6,538,0
Female,32,10,84992,65,30,21,93,41,151.7529183296192,2,15.714119191467494,34,2,66066,57.05,633,0
Female,56,5,35185,34,67,2,34,28,212.37826115965126,3,9.48771396480615,22,2,23612,47.45,548,0
Male,27,13,94692,72,73,18,66,99,108.25179446473129,5,13.012294050876147,86,0,87833,77.75,703,1
Male,38,13,50908,67,69,42,75,83,120.24281793078613,4,17.28612415970891,30,3,46479,71.0,610,0
Male,46,12,48631,91,93,86,39,82,143.85863236895247,1,11.063197190920153,94,4,29643,74.2,613,0
Male,49,10,52993,61,57,97,94,92,73.4399964489551,3,17.129043721227266,74,2,34837,65.35,586,0
Male,27,8,7078,36,27,66,28,31,134.13227888653523,4,13.31898179325339,27,2,4782,31.35,407,0
Female,30,6,82609,54,25,86,24,46,127.21635884605344,2,24.83081787876838,56,1,34610,36.65,505,0
Male,40,12,28778,50,87,4,30,66,79.47889500332558,4,14.387106060408389,47,1,25323,64.05,573,0
Male,40,11,28397,23,88,28,21,92,206.6045037595383,4,8.66395586158915,39,0,12544,57.65,581,0
Male,48,16,73857,67,25,97,71,47,126.20675234416741,0,16.040224254910306,41,0,26428,46.7,654,1
Male,21,8,17337,33,51,4,39,54,101.21318210369613,0,13.678374858080197,77,3,14515,48.9,560,0
Female,20,7,11011,44,57,92,40,57,66.07484732043852,3,14.290484088139264,65,2,4028,45.65,539,0
Male,38,10,44855,65,76,44,70,60,57.949558874056606,7,14.299070789944452,94,4,44561,66.6,572,0
Female,19,5,80532,67,83,53,49,86,232.04537867800255,6,22.979892516305043,42,3,45496,70.1,655,1
Female,21,6,51845,59,73,23,67,75,239.03068761140014,0,16.47049766285115,53,4,25206,68.7,627,0
Female,18,11,25046,69,33,20,20,28,219.58507676063857,2,12.29829728395004,69,4,16083,45.55,538,0
Male,32,15,92030,26,83,31,54,22,131.72628642808968,0,21.472560581314802,66,2,63167,47.95,645,0
Female,50,7,11618,79,69,4,45,70,201.5831519624172,2,15.538590000245685,68,0,4805,71.3,631,0
Male,23,17,77435,54,66,61,28,96,206.85643971824177,4,10.471044405674132,22,0,78463,60.0,534,0
Male,24,5,36322,82,73,17,59,68,99.96184212811642,3,24.974471466655935,49,0,16056,73.6,671,1
Male,36,6,38797,39,38,34,40,99,157.205810033778,0,8.465082542263625,42,4,27485,53.6,566,0
Male,18,14,20128,35,94,79,99,54,231.36440335175527,0,20.056976100493575,84,3,15716,61.75,563,0
Male,56,14,38179,41,58,98,31,35,96.01356003986791,3,22.408460213704487,37,0,31331,38.65,426,0
Female,36,13,72517,55,84,87,56,59,172.57727483971618,2,14.014826260703675,71,2,51299,59.0,605,0
Female,43,11,39073,38,79,99,90,88,172.50822502949003,5,10.67483763328926,86,1,19854,62.35,583,0
Male,29,11,83014,21,52,4,43,27,130.534130367709,7,15.421485811839787,44,1,29592,40.75,652,1
Female,39,14,96965,87,51,8,69,73,138.06577105054757,2,16.202111830484704,21,3,102276,73.0,577,0
Male,30,12,42363,26,55,3,73,52,131.27650245801112,0,24.994959783111188,77,1,39788,52.6,579,0
Female,45,16,16697,66,43,32,47,70,144.21538460299323,5,8.330916423372178,92,1,8696,58.4,593,0
Female,31,16,20422,68,62,90,23,21,69.75555919903104,2,19.150027045700806,73,1,7791,44.55,566,0
Female,39,12,43380,97,90,21,31,57,198.94942239900246,2,21.675627515514982,35,1,46927,75.55,538,0
Female,47,13,65857,62,90,58,86,75,172.21502255618452,0,18.504369847852434,82,1,65980,73.2,564,0
Female,37,6,72573,51,65,10,56,39,234.76445465824776,0,18.70883432375259,62,0,57207,56.75,623,0
Male,44,12,80058,36,66,68,23,71,89.12863781462238,6,22.880284655951336,63,4,57133,48.15,583,0
Male,55,12,26259,33,88,9,34,28,69.19364861485572,0,17.607897549410204,35,2,13907,51.7,571,0
Female,59,17,82534,100,33,2,47,84,108.51081317249836,1,22.986950972935254,98,2,47938,71.9,725,1
Male,58,9,77622,51,64,14,56,85,141.94828062970117,0,11.573159767590244,26,2,77097,65.3,640,0
Female,51,9,6149,79,71,36,28,38,81.00191088686162,5,16.774084855690656,46,1,4692,59.65,548,0
Male,56,8,27792,79,69,39,33,35,132.1202062143824,1,8.571132647149264,37,3,28273,59.0,467,0
Female,58,9,21390,71,84,16,86,88,168.5226495428739,4,21.659219331123786,26,4,21253,81.2,607,0
Female,54,6,39204,85,96,19,69,39,51.23425902508048,2,21.213837463899715,81,2,24969,75.75,644,0
Female,18,6,41018,23,83,3,97,71,191.60597263693361,1,17.16367836643706,80,2,17057,66.1,635,0
Male,32,9,98651,82,42,97,44,33,227.9422561326059,4,14.728993121175929,81,0,104041,48.6,499,0
Male,49,15,94583,52,90,33,58,96,93.64964298464307,7,14.29190564397408,81,2,89215,72.7,663,1
Female,25,17,87614,20,89,94,45,54,195.2444743303956,5,11.41885583011129,32,4,51918,46.4,550,0
Female,50,7,26471,83,78,33,79,76,123.58685224670006,2,15.274118064823783,78,3,26696,78.15,536,0
Male,35,5,19263,56,92,66,71,53,172.886532379597,2,13.166457505812195,45,0,11380,64.45,625,0
Male,46,13,65309,97,93,27,89,78,188.6032140160256,2,17.820417465562677,36,4,53498,88.6,685,1
Male,49,6,57451,89,73,100,45,99,98.99472985820603,7,21.37021629451531,36,2,31655,71.5,581,0
Male,50,16,75379,26,90,92,67,47,197.47951907932023,5,19.800323279763937,35,0,77353,50.55,476,0
Male,22,14,82969,43,45,78,73,62,61.02226704835424,7,16.737239405229808,76,3,27422,49.7,678,1
Female,35,6,16559,87,63,35,60,54,237.34496955164414,7,24.126262818414357,32,4,13970,68.15,536,0
Male,27,8,68728,74,95,34,20,34,107.40499699226945,3,11.354506706267287,88,3,31164,62.35,635,0
Female,53,6,9952,22,32,40,40,22,84.76055305549932,3,18.87954224384263,38,3,3743,31.0,468,0
Female,50,11,66726,42,73,58,97,46,67.7308091385386,1,9.496716066165142,95,1,51048,58.8,627,0
Male,40,16,45610,55,59,73,91,23,202.43642506647453,1,19.441222726143643,73,4,40387,52.2,538,0
Male,57,14,91467,76,23,16,44,41,157.17807467001336,2,20.330709104615046,88,2,99978,51.75,523,0
Female,22,5,7153,67,72,29,37,88,230.3340594090893,7,21.3044881387888,80,0,2853,68.35,624,0
Male,51,15,99447,32,20,53,34,42,169.5356780931238,7,19.283917248921824,68,4,48168,32.8,498,0
Female,41,6,13019,80,25,51,61,32,108.11859694368725,4,10.084571181350357,48,4,14109,50.7,432,0
Male,34,15,90409,43,74,71,39,79,207.28250680171212,1,8.752972193663723,78,0,43657,55.95,682,1
Male,48,9,42929,62,85,22,35,46,96.24700824736303,0,20.142447363192233,42,4,34208,62.1,590,0
Male,24,6,22028,52,37,18,26,69,98.16813707606936,5,21.56995463430778,80,4,18375,50.75,540,0
Female,34,13,39620,97,48,36,100,98,45.65601787107597,7,8.554898344879847,20,0,37535,82.1,649,0
Male,45,8,53474,43,72,58,24,31,90.40453782541259,0,10.54884980458261,88,4,31630,44.9,559,0
Female,55,13,15623,41,52,35,37,29,92.28684366087847,1,21.434870598120625,67,0,6316,43.15,570,0
Male,39,15,90504,71,22,67,97,68,99.5043015197932,4,24.453079825854207,23,0,30584,58.25,724,1
Female,32,16,8809,25,39,25,37,54,113.72571987051285,0,16.849121943913147,30,2,3266,41.1,594,0
Male,54,5,97907,38,23,26,83,57,155.3347965640264,2,10.606300507910081,62,4,73203,48.4,611,0
Female,32,5,56046,95,27,76,44,73,83.27820402630309,2,13.46147698265608,33,2,33129,58.85,616,0
Female,42,5,67496,48,47,61,94,39,167.3522034096182,3,21.28419389601463,51,2,64806,51.95,567,0
Female,38,8,36739,83,85,61,45,31,66.6630118645447,3,17.234834908538573,75,2,22955,63.0,602,0
Female,55,13,58452,33,92,51,88,22,226.1821795902979,3,8.982518164096115,96,1,41869,55.4,593,0
Female,19,12,78324,100,45,43,35,21,45.222047097261196,5,13.243127922332736,69,3,83044,56.4,498,0
Female,44,11,11977,49,53,97,82,41,221.63957780695995,7,20.79744852490085,81,4,8691,48.75,464,0
Male,49,5,39838,90,90,32,91,54,149.44005192943777,4,13.538280500222276,28,2,37337,80.75,639,0
Female,38,7,73192,40,68,89,96,28,182.00906904924148,2,15.349572633140216,50,1,66622,50.1,585,0
Female,21,13,9134,84,68,83,77,36,99.66854617768003,4,23.38583764626692,70,1,4606,62.65,565,0
Female,36,13,58420,23,92,62,46,33,74.75975698089525,0,24.738930722545682,69,4,42706,47.2,568,0
Male,19,9,34431,65,46,71,68,51,229.45894176930662,6,20.872442461414707,100,4,14426,54.3,555,0
Male,43,16,74020,27,84,79,92,78,128.2007635493434,2,12.082138357294372,96,3,35923,60.6,672,1
Male,51,17,54565,37,52,68,66,77,136.10258027125417,3,12.13348390790539,49,3,58417,52.6,479,0
Female,31,10,61993,79,91,33,90,55,237.13568086326617,5,13.172521053963166,45,1,26908,77.65,654,1
Male,32,15,63035,64,68,26,69,52,107.2137597964719,7,10.729438831688544,30,0,67373,64.35,505,0
Male,37,17,52312,91,82,35,65,93,60.03832040010045,3,11.040153004529383,22,2,45076,82.65,679,1
Female,51,10,43916,50,51,3,27,83,157.38284457260994,5,12.351823516299035,73,4,43580,58.1,553,0
Female,53,14,97810,47,38,52,21,32,150.96151620392138,0,19.2180667500916,41,4,46076,37.95,525,0
Male,36,8,25693,83,69,70,37,53,194.62087358246373,7,18.411977458880422,68,3,15650,61.3,567,0
Female,26,5,43559,56,41,36,55,24,231.01561910087545,2,13.795329570215731,74,2,42221,46.5,531,0
Female,24,9,87839,86,86,99,61,89,101.53487534458702,7,11.343347941985563,82,4,81563,74.35,616,0
Female,47,17,55058,98,28,87,30,52,184.3592895041078,7,18.608372306716717,90,3,48073,52.6,506,0
Female,30,5,90130,87,54,78,78,24,126.90061457459785,4,10.224850048530172,83,0,48500,58.3,676,1
Male,44,5,89639,54,90,49,71,91,196.75455792200543,7,10.486188057171614,92,2,60794,72.65,663,1
Female,52,15,16858,55,98,69,93,37,72.85539252424817,4,14.517235189967092,66,2,11408,65.45,585,0
Male,30,9,85538,76,23,25,68,37,140.171283432829,7,17.645292377945054,43,3,90380,53.65,501,0
Male,32,9,75431,89,56,89,75,45,55.43738557384273,0,20.38090931111897,63,3,61675,62.05,604,0
Male,26,11,48324,23,47,24,89,39,152.23490584046988,5,19.678665098330818,26,1,27728,47.4,556,0
Male,40,6,54944,68,28,32,93,23,73.79472184495728,2,14.433681641965887,72,4,39000,52.75,571,0
Female,53,10,95687,58,54,66,49,41,232.0090139432922,4,19.129089813107385,42,0,96636,49.85,503,0
Female,57,6,80455,37,44,72,74,92,150.86606632032084,6,11.592896292935725,84,3,70594,54.4,600,0
Female,20,17,49187,79,28,36,47,28,145.87491765768203,3,16.39366466759286,56,1,38733,49.75,572,0
Male,51,14,92463,29,80,37,70,78,234.46614473707163,3,18.459725119677877,88,4,67731,61.1,640,0
Male,36,9,33147,42,71,93,46,52,139.68305735535105,4,20.654899632662545,42,2,23387,48.35,505,0
Male,45,8,82914,87,36,26,71,26,175.3452928089227,5,9.353015830764491,61,2,54939,58.35,639,0
Female,40,15,92081,78,95,12,53,52,49.33630579605456,2,9.719401622774932,34,1,93254,74.3,592,0
Male,57,14,83593,26,28,22,51,85,181.66776311871166,4,9.2554925258043,85,0,27661,47.25,697,1
Female,24,9,6360,32,73,66,63,91,60.86207475705311,0,17.28997346058739,37,4,3452,58.9,555,0
Female,58,6,7048,22,24,86,23,78,196.04692589603977,2,17.690929685698148,59,1,6112,33.05,366,0
Female,29,12,44020,59,82,98,67,54,215.36916650906323,4,8.187261608994454,37,2,44061,59.25,444,0
Female,31,12,48935,30,66,87,35,51,103.09357371288425,6,19.163915093115932,37,3,52589,42.25,399,0
Male,32,10,27482,99,38,54,79,20,215.62600281012385,3,20.976516709669838,98,2,29161,59.65,469,0
Female,20,7,96199,70,85,36,66,71,136.52734831122672,2,9.982369565302465,78,0,57792,72.75,721,1
Male,32,8,37973,42,64,11,94,54,154.31521623722506,1,13.734561001823668,94,2,37995,62.4,503,0
Female,41,5,20185,51,90,53,34,59,122.19657421725763,2,22.449526186571777,95,0,14910,59.4,600,0
Male,25,13,24699,60,92,19,75,63,135.30842549244252,3,19.682401248202243,84,2,14748,72.95,645,0
Male,22,14,60885,61,52,17,35,58,221.65417940341132,6,13.17894350399227,51,2,62421,56.45,465,0
Female,21,9,46582,57,99,6,20,39,229.45888063468175,2,20.618128753151616,82,0,36623,62.05,606,0
Female,31,12,23061,86,62,89,44,22,129.17378841831146,0,23.08354810640867,29,0,21110,53.4,522,0
Female,33,7,82015,91,91,75,83,72,142.87229455324018,6,13.25844095930005,31,0,41117,79.4,712,1
Male,37,8,49597,97,45,97,62,31,63.23499670934348,3,19.632822850632046,20,2,30584,56.15,542,0
Female,41,8,15892,91,64,95,33,27,105.12422878047947,3,9.588130432630022,38,0,5386,54.15,599,0
Female,23,12,28931,94,54,93,67,83,142.64743578357883,5,8.997609273208015,42,4,11622,69.05,568,0
Male,48,16,29654,61,100,1,87,60,80.51655001957087,6,17.96637445264428,30,3,24304,78.25,594,0
Female,23,13,93478,62,72,53,33,30,155.3066528070877,0,16.37120861085058,68,1,44630,52.25,671,1
Male,52,7,63820,52,29,7,99,45,177.05664676860013,7,21.771500804360812,87,2,40363,56.0,579,0
Female,32,11,58886,98,60,32,34,57,169.99200909634266,1,21.264815428608735,86,0,37088,67.7,660,1
Male,46,13,77470,56,36,45,96,24,128.50249859765876,2,12.873825444021847,94,0,70817,50.5,635,0
Male,20,6,90148,97,90,41,36,51,193.86382411204582,0,16.708460914870557,67,4,67937,73.1,673,1
Female,28,8,79842,76,85,93,71,88,103.90448215826814,2,20.84820144244329,28,2,67222,73.0,638,0
Male,20,7,70324,83,30,62,29,34,133.85538688322998,2,12.606196513750552,43,1,27946,47.35,675,1
Female,45,12,87080,83,82,91,36,80,94.03097765276168,1,14.15334278633336,58,2,68390,67.7,637,0
Female,27,8,70027,79,86,76,27,71,160.72571801313154,7,9.017679168709856,28,3,55643,65.85,618,0
Male,50,13,6425,71,65,87,21,47,128.141406649724,2,10.218306114376102,34,2,4667,51.4,496,0
Female,33,5,6733,91,39,32,75,38,83.42254930991064,6,18.373745998778908,20,1,2564,62.7,621,0
Male,27,5,50375,87,32,68,84,73,101.6369909721819,5,16.44477060922694,94,3,46197,64.5,595,0
Male,50,8,69411,46,36,69,74,100,95.8936153694513,0,10.866041186559066,42,3,51061,57.0,602,0
Male,53,7,15603,78,51,3,88,34,222.18254393086656,6,8.123780445021584,28,1,11447,65.85,571,0
Male,20,7,17152,38,35,57,99,32,144.39085508916702,7,10.873563376973516,25,4,16804,45.7,471,0
Male,22,14,20801,22,42,97,92,42,170.53116769243155,2,20.74387922914688,31,0,10286,39.6,423,0
Male,29,16,89442,92,30,28,55,99,226.94675474037078,2,9.592599235825428,73,4,63091,70.35,669,1
Male,30,6,61318,58,33,20,28,81,76.44355905380057,7,14.841639262947933,34,3,54704,54.05,562,0
Male,41,14,99973,85,86,25,33,44,227.37875143953582,1,12.059413493458681,22,1,102898,68.25,587,0
Female,49,14,21985,92,90,95,93,51,147.92744198373532,2,17.339743181994585,20,4,21547,74.75,536,0
Female,33,6,97471,75,64,85,41,40,211.24284185065048,7,16.696389691861192,32,4,89517,54.15,543,0
Male,49,12,26068,25,94,40,35,20,73.59911098008385,3,24.710210156457293,94,0,26042,46.25,538,0
Female,54,5,18531,47,52,77,60,47,94.58717584242554,4,21.138961265979706,81,4,9528,47.8,535,0
Female,53,12,39288,67,64,33,86,31,78.83420591548253,5,23.95160260705116,99,2,25800,61.9,603,0
Female,38,14,96017,67,73,100,47,98,170.68435674756805,3,17.82529059219382,22,1,104072,65.0,511,0
Female,29,7,96762,86,70,43,48,39,68.15228050918009,6,20.542283201402476,35,4,30193,64.0,704,1
Female,38,6,71653,73,42,0,84,70,198.50451027865057,1,23.21630176115145,51,0,78247,69.0,570,0
Female,38,13,45068,35,48,31,47,45,90.08725823283977,7,8.698207010484166,47,3,17302,45.45,590,0
Male,23,9,17459,54,25,31,51,62,91.09509239589926,5,23.562653012002855,100,2,17953,49.4,441,0
Female,26,9,91641,94,58,50,71,69,96.22425927819437,2,11.6000951626647,67,2,68699,72.15,705,1
Female,18,17,90000,49,24,23,30,93,189.27761909000301,0,19.985273787713957,67,0,48327,51.5,662,1
Female,29,10,37554,67,59,43,45,47,224.84319032193378,2,21.14679522199903,46,3,39811,56.7,455,0
Female,31,8,75313,88,97,84,50,45,221.5020028320954,5,9.858542004437094,31,4,58960,68.75,586,0
Male,23,11,81968,27,40,75,39,96,60.250844202145004,2,24.202698445628474,54,2,82843,45.65,502,0
Male,18,11,19271,70,78,83,88,44,92.48738066173557,7,23.751505828038358,38,1,11681,64.2,542,0
Male,39,15,8801,29,39,36,60,50,174.4363931846557,1,19.127397266627234,36,2,7246,43.85,513,0
Male,51,13,77593,47,43,83,86,98,163.71012815155655,6,10.6405954323758,28,2,45158,59.05,619,0
Female,28,10,31511,55,22,65,63,37,110.00581298111331,2,17.62285952945242,65,2,34453,42.35,442,0
Male,20,17,78046,79,91,13,79,59,212.56866468293038,6,13.85046232649906,31,2,57881,78.8,670,1
Male,59,5,78635,29,76,16,26,86,66.09325502370719,0,23.822993708758148,52,3,67968,57.2,629,0
Male,23,13,85729,33,90,87,73,82,167.80637561704256,0,14.913147639777666,98,0,46742,61.05,661,1
Male,23,16,60233,82,89,93,82,30,94.61689513827423,4,19.793739003368785,48,2,55176,65.85,562,0
Female,37,17,25011,66,89,14,99,46,145.43492441034624,4,18.829256747730987,32,4,16140,74.7,597,0
Male,38,14,67963,88,95,60,32,56,117.49731408983689,2,12.60725967195489,86,0,69411,70.15,548,0
Female,19,13,53900,75,82,48,52,31,235.9470198855252,0,17.103446311207392,77,2,39724,62.2,610,0
Male,43,9,25764,25,66,97,26,47,137.33845475491944,2,14.969662764368845,96,2,15609,37.6,424,0
Female,48,11,56694,38,38,7,49,25,235.21867855787926,3,14.368672165056495,82,1,54398,42.55,545,0
Female,43,5,74986,71,32,2,30,89,91.00418334207345,7,22.68809276678575,37,3,58656,61.4,610,0
Male,49,8,85085,81,64,74,89,63,193.58818645630845,7,10.375892033149219,29,0,78968,68.85,634,0
Male,27,16,11960,68,51,26,40,66,183.41162503846186,1,14.97669711426585,99,2,10298,59.75,568,0
Male,40,14,21583,97,49,8,51,55,209.5290574924202,7,8.114791705653492,50,0,14657,69.2,586,0
Male,23,8,77532,30,61,14,24,63,178.72149275181297,1,12.452135504203206,72,3,64021,49.05,601,0
Female,40,9,89103,65,91,31,54,88,176.4718196241085,0,18.569695327143275,63,0,80763,74.85,701,1
Female,45,10,19201,88,61,10,66,42,172.1415514557234,7,9.487878643009065,48,1,16479,68.95,570,0
Male,47,8,75579,64,26,2,31,42,237.01031441528437,3,12.610080279160051,68,0,42150,48.55,633,0
Male,31,10,65019,77,22,25,56,54,85.6195552155729,7,22.96388995616165,99,0,40048,55.3,635,0
Female,54,14,25420,51,56,6,63,88,46.02273697188238,0,19.761200915860293,76,1,26978,65.75,515,0
Male,49,11,45602,29,22,91,41,80,175.5941728867835,3,9.194908796042794,56,3,24984,37.25,428,0
Female,51,7,57645,32,37,54,30,100,74.46755399711192,7,24.870456798132892,67,4,54755,47.95,527,0
Male,58,13,58124,32,61,38,74,57,175.87678603219436,6,24.06740708426728,78,3,26072,53.55,589,0
Female,39,12,54031,55,28,3,29,71,103.9370821659401,6,10.408727643033515,31,2,33151,51.75,556,0
Female,48,5,17629,92,76,29,61,21,48.67034348129758,5,23.67176349487228,34,2,10059,67.05,580,0
Female,24,17,62731,38,43,37,99,38,193.9535984448161,6,17.349043813286464,75,1,49717,50.9,569,0
Female,58,6,33675,26,26,50,95,82,50.32963496776487,0,23.799477596399388,98,0,35112,49.95,476,0
Female,38,6,6662,34,61,77,74,86,84.8276631270046,4,24.45686307843984,79,1,5851,56.05,537,0
Male,33,14,85270,100,77,35,69,42,107.28172675903544,7,19.790580672780077,89,0,35798,74.5,735,1
Female,37,13,12589,65,75,94,51,45,66.54989011620009,2,12.95206154081957,38,2,11053,55.5,502,0
Male,36,16,54364,97,77,82,87,49,222.7138321786252,1,23.719177059997048,72,2,17137,73.0,661,1
Female,49,13,9655,67,37,59,37,38,164.36729818336102,1,17.74913346462852,48,0,8022,46.6,542,0
Female,32,13,79285,85,58,50,100,58,215.0791893612876,5,13.806205302886724,81,4,79505,71.6,547,0
Male,22,5,15797,97,69,75,84,47,176.4104125915153,3,15.820645092498925,46,4,9350,70.85,590,0
Male,28,11,11645,23,52,48,44,92,238.38908120073236,4,14.9054343310738,59,2,10178,50.1,508,0
Male,32,16,82431,22,47,14,50,80,145.03055977213188,3,23.899930217220863,55,3,66414,50.45,598,0
Male,46,15,39762,22,75,72,38,67,50.75264825906493,4,21.93716193231193,88,1,14867,47.25,622,0
Female,21,17,52634,94,44,90,37,98,72.17172887153629,3,8.533372310544005,39,1,28840,65.35,603,0
Male,53,7,26432,88,33,83,87,32,157.68653239374274,0,8.167546244418006,67,3,22344,55.8,515,0
Female,40,15,52890,47,74,27,52,30,109.54570781152869,5,9.179369198103574,90,1,17087,53.7,651,1
Male,32,13,87394,42,26,24,89,59,62.5785601930567,0,18.376576961952075,74,0,64594,51.85,659,1
Male,20,12,64111,49,23,79,26,70,87.62794838372977,6,21.84615602317301,77,0,47207,40.45,562,0
Female,49,7,78769,81,49,81,20,89,134.9141460735023,6,16.754124419275243,58,4,72871,59.25,570,0
Female,27,5,48611,70,81,35,99,99,143.63637404326863,1,17.09026066096944,60,0,52578,82.4,606,0
Male,57,13,31671,60,76,3,78,49,226.91625176067217,5,12.087182340449097,69,3,10751,68.2,632,0
Female,55,17,41760,83,56,20,53,49,58.13584966135117,3,15.807968870339877,78,1,15606,64.65,669,1
Female,39,14,98977,62,74,90,71,97,111.5614900334802,6,12.366382954216002,75,0,54054,68.15,652,1
Female,31,5,33233,95,84,64,30,73,141.20984227822566,5,12.658218894977507,72,1,25245,72.2,624,0
Female,34,7,42591,77,71,68,27,26,62.65351619443916,7,14.649718314360289,82,0,13429,53.3,646,0
Female,38,17,72804,78,22,9,72,86,177.5604046553349,3,8.808265335010933,60,4,38800,66.0,638,0
Female,32,10,96756,59,96,49,34,29,143.00561826345415,6,24.23429213003388,49,4,38313,57.7,693,1
Female,32,10,55091,65,26,84,47,80,131.90238353968417,0,23.54246466943523,74,0,44172,50.65,562,0
Female,18,15,9438,81,89,9,33,56,171.21611476641797,7,21.53650908419783,80,1,8216,71.8,564,0
